HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen(12-28 23:36:04)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-28 23:36:04
End Time: 2025-12-29 01:16:09
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
21.087833,0.000000,0.091200,24.666571,0.000000,0.212800
22.055500,0.000000,0.091200,20.621833,0.000000,0.182400
21.317833,0.000000,0.121600,18.996714,0.000000,0.212800
18.102167,0.000000,0.091200,17.566083,0.000000,0.182400
20.757833,0.000000,0.091200,23.585929,0.000000,0.212800
21.188375,0.000000,0.091200,22.113417,0.000000,0.182400
19.298167,0.000000,0.121600,17.943214,0.000000,0.212800
28.758833,0.000000,0.091200,29.495929,0.000000,0.212800
27.632250,0.000000,0.121600,26.897083,0.000000,0.182400
19.088667,0.000000,0.091200,21.976643,0.000000,0.212800
20.973333,0.000000,0.091200,23.749333,0.000000,0.182400
16.004000,0.000000,0.091200,16.295643,0.000000,0.212800
20.219875,0.000000,0.091200,24.265417,0.000000,0.212800
15.774833,0.000000,0.121600,14.879643,0.000000,0.182400
19.207167,0.000000,0.091200,20.429000,0.000000,0.212800
22.115625,0.000000,0.091200,20.296583,0.000000,0.182400
25.245667,0.000000,0.091200,23.605429,0.000000,0.212800
22.341667,0.000000,0.121600,21.028583,0.000000,0.182400
21.529167,0.000000,0.091200,23.359286,0.000000,0.212800
15.068250,0.000000,0.121600,15.618929,0.000000,0.212800
24.669667,0.000000,0.091200,21.132333,0.000000,0.182400
23.333167,0.000000,0.091200,21.250286,0.000000,0.212800
22.200375,0.000000,0.121600,22.480250,0.000000,0.182400
18.778167,0.000000,0.091200,21.739571,0.000000,0.212800
24.283833,0.000000,0.091200,27.826500,0.000000,0.182400
21.847750,0.000000,0.091200,20.551786,0.000000,0.212800
21.938333,0.000000,0.091200,20.720929,0.000000,0.212800
22.784333,0.000000,0.121600,25.346083,0.000000,0.182400
19.903500,0.000000,0.091200,18.406286,0.000000,0.212800
24.292500,0.000000,0.091200,23.322583,0.000000,0.182400
24.871000,0.000000,0.091200,24.807714,0.000000,0.212800
21.918333,0.000000,0.121600,22.227583,0.000000,0.212800
18.451750,0.000000,0.091200,16.459643,0.000000,0.182400
25.819000,0.000000,0.091200,23.550286,0.000000,0.212800
23.850000,0.000000,0.121600,22.018333,0.000000,0.182400
21.437000,0.000000,0.091200,21.447071,0.000000,0.212800
19.545000,0.000000,0.121600,16.015083,0.000000,0.182400
19.134333,0.000000,0.091200,22.400143,0.000000,0.212800
27.639833,0.000000,0.091200,23.802000,0.000000,0.212800
22.420000,0.000000,0.091200,22.433214,0.000000,0.182400
