HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen.(12-25 01:54:06)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-25 01:54:06
End Time: 2025-12-25 03:14:10
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
121.640833,0.000000,0.060800,102.420917,0.000000,0.212800
138.111000,0.000000,0.030400,141.517929,0.000000,0.212800
150.481625,0.000000,0.030400,137.251286,0.000000,0.182400
174.661667,0.000000,0.060800,175.882583,0.000000,0.212800
187.784667,0.000000,0.121600,177.476857,0.000000,0.182400
237.572500,0.000000,0.060800,211.979333,0.000000,0.212800
298.377000,0.000000,0.060800,293.545929,0.000000,0.212800
296.193500,0.000000,0.091200,301.048083,0.000000,0.182400
290.888875,0.000000,0.060800,302.273857,0.000000,0.212800
255.468000,0.000000,0.060800,264.543500,0.000000,0.182400
227.383000,0.000000,0.030400,235.124667,0.000000,0.212800
197.098500,0.000000,0.030400,203.427929,0.000000,0.182400
154.612125,0.000000,0.091200,167.367333,0.000000,0.212800
113.224833,0.000000,0.091200,123.366071,0.000000,0.212800
85.327667,0.000000,0.212800,98.430167,0.000000,0.182400
46.675875,0.000000,0.364800,62.464143,0.000000,0.212800
20.169167,0.000000,0.273600,26.136429,0.000000,0.182400
40.065000,0.000000,0.121600,17.789000,0.000000,0.182400
53.294333,0.000000,0.000000,59.882214,0.000000,0.243200
56.801750,0.000000,0.121600,44.754417,0.000000,0.182400
74.709000,0.000000,0.060800,73.283143,0.000000,0.212800
155.986167,0.000000,0.091200,125.388357,0.000000,0.182400
246.528500,0.000000,0.060800,219.088000,0.000000,0.212800
258.570000,0.000000,0.030400,261.433000,0.000000,0.182400
330.528333,0.000000,0.030400,286.972583,0.000000,0.212800
424.984500,0.000000,0.030400,409.009571,0.000000,0.182400
498.098250,0.000000,0.030400,462.923333,0.000000,0.212800
577.519833,0.000000,0.030400,577.717071,0.000000,0.212800
575.762500,0.000000,0.121600,573.328071,0.000000,0.182400
637.580375,0.000000,0.030400,602.343333,0.000000,0.212800
782.464250,33.333333,0.030400,782.100750,0.000000,0.182400
791.963333,0.000000,0.030400,769.323250,0.000000,0.212800
779.487000,66.666667,0.030400,769.323250,0.000000,0.182400
755.212875,0.000000,0.030400,765.708000,0.000000,0.212800
759.614500,0.000000,0.060800,746.897786,0.000000,0.212800
787.833000,0.000000,0.060800,774.235000,0.000000,0.182400
778.915500,50.000000,0.030400,774.235000,0.000000,0.212800
773.708000,0.000000,0.000000,772.007143,0.000000,0.182400
769.802500,33.333333,0.060800,780.231833,0.000000,0.212800
756.814833,0.000000,0.091200,758.102143,0.000000,0.212800
773.441833,25.000000,0.060800,788.286400,0.000000,0.182400
755.297333,0.000000,0.060800,752.917429,0.000000,0.182400
767.237333,0.000000,0.030400,770.432857,0.000000,0.212800
755.904000,0.000000,0.000000,760.283750,0.000000,0.212800
739.185500,0.000000,0.030400,742.725000,0.000000,0.182400
762.625833,0.000000,0.000000,761.098333,0.000000,0.212800
756.482750,0.000000,0.091200,764.112143,0.000000,0.212800
808.202000,0.000000,0.060800,746.956750,0.000000,0.182400
969.856833,0.000000,0.152000,934.702000,0.000000,0.212800
1035.657000,66.666667,0.060800,1036.673750,0.000000,0.182400
1035.657000,100.000000,0.060800,1036.673750,0.000000,0.212800
1035.657000,100.000000,0.060800,1036.673750,0.000000,0.212800
1035.657000,100.000000,0.091200,1036.673750,0.000000,0.182400
1035.657000,100.000000,0.091200,1036.673750,0.000000,0.212800
1035.657000,100.000000,0.121600,1036.673750,0.000000,0.182400
818.058500,66.666667,0.030400,813.588333,0.000000,0.212800
775.546000,33.333333,0.121600,774.571000,0.000000,0.182400
779.036875,0.000000,0.091200,777.106417,0.000000,0.212800
784.245000,0.000000,0.121600,776.663714,0.000000,0.212800
769.215000,66.666667,0.121600,776.663714,0.000000,0.182400
758.081000,75.000000,0.060800,776.663714,0.000000,0.212800
741.889667,0.000000,0.121600,749.610071,0.000000,0.182400
712.161833,0.000000,0.060800,720.577583,0.000000,0.212800
682.582000,0.000000,0.030400,691.847786,0.000000,0.182400
657.905750,0.000000,0.000000,665.060083,0.000000,0.212800
616.087833,0.000000,0.030400,626.949286,0.000000,0.212800
584.238167,0.000000,0.030400,592.319250,0.000000,0.182400
554.273750,0.000000,0.030400,562.925714,0.000000,0.212800
523.184333,0.000000,0.000000,531.176357,0.000000,0.182400
486.606833,0.000000,0.060800,498.162000,0.000000,0.212800
467.265667,0.000000,0.000000,474.722571,0.000000,0.182400
425.157625,0.000000,0.060800,438.042333,0.000000,0.212800
384.698500,0.000000,0.091200,397.252143,0.000000,0.212800
359.425667,0.000000,0.091200,369.390083,0.000000,0.182400
340.315125,0.000000,0.060800,349.148857,0.000000,0.212800
314.368833,0.000000,0.030400,325.139357,0.000000,0.182400
313.610000,0.000000,0.212800,318.068000,0.000000,0.212800
311.979333,0.000000,0.273600,315.340071,0.000000,0.182400
322.467500,0.000000,0.243200,321.524083,0.000000,0.212800
343.227833,0.000000,0.304000,330.897929,0.000000,0.212800
520.608833,0.000000,0.273600,494.913250,0.000000,0.182400
604.748125,0.000000,0.212800,583.015643,0.000000,0.212800
630.776000,0.000000,0.060800,621.839071,0.000000,0.182400
634.963833,0.000000,0.091200,632.005667,0.000000,0.212800
681.998750,0.000000,0.091200,670.479429,0.000000,0.182400
