HoloWAN Recorder File (www.msytest.com)
Operator: "中国电信" NetworkType: "Unknown" SignalStrength: -115(dbm)
test_name: "xicen(01-17 21:59:55)"
Destination: "172.30.153.236:8081"
Start Time: 2026-01-17 21:59:55
End Time: 2026-01-17 23:39:59
Interval(sec): 0.1
Packet Size(byte): 500
Loss Average: 10
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
19.85,100.00,0.000000,19.85,0.00,0.208000
48.77,50.00,0.041600,48.77,0.00,0.208000
55.36,66.67,0.041600,55.36,0.00,0.166400
55.36,0.00,0.083200,55.36,0.00,0.208000
64.66,50.00,0.041600,64.66,0.00,0.208000
57.55,33.33,0.083200,57.55,0.00,0.208000
65.52,50.00,0.041600,65.52,0.00,0.208000
86.39,66.67,0.041600,86.39,0.00,0.208000
86.39,0.00,0.083200,86.39,20.00,0.166400
45.03,0.00,0.083200,45.03,20.00,0.166400
19.35,66.67,0.041600,19.35,0.00,0.249600
47.13,0.00,0.083200,47.13,0.00,0.208000
34.94,33.33,0.083200,34.94,0.00,0.208000
50.13,50.00,0.041600,50.13,20.00,0.166400
39.01,50.00,0.041600,39.01,0.00,0.208000
32.70,66.67,0.041600,32.70,0.00,0.208000
40.44,0.00,0.083200,40.44,0.00,0.208000
44.77,33.33,0.083200,44.77,0.00,0.208000
35.12,0.00,0.083200,35.12,20.00,0.166400
44.91,0.00,0.083200,44.91,0.00,0.208000
54.61,66.67,0.041600,54.61,0.00,0.208000
54.61,0.00,0.083200,54.61,20.00,0.166400
68.34,33.33,0.083200,68.34,0.00,0.249600
68.34,0.00,0.083200,68.34,0.00,0.166400
37.59,0.00,0.083200,37.59,0.00,0.208000
44.77,66.67,0.041600,44.77,0.00,0.208000
40.03,0.00,0.083200,40.03,0.00,0.208000
48.62,33.33,0.083200,48.62,0.00,0.208000
21.49,0.00,0.083200,21.49,0.00,0.166400
44.73,66.67,0.041600,44.73,0.00,0.208000
34.88,50.00,0.041600,34.88,0.00,0.208000
48.79,0.00,0.083200,48.79,0.00,0.208000
18.36,66.67,0.041600,18.36,0.00,0.208000
30.21,0.00,0.083200,30.21,0.00,0.166400
34.55,33.33,0.083200,34.55,0.00,0.208000
36.76,0.00,0.083200,36.76,0.00,0.208000
34.65,50.00,0.041600,34.65,0.00,0.208000
48.90,33.33,0.083200,48.90,20.00,0.166400
35.43,0.00,0.083200,35.43,0.00,0.249600
44.73,33.33,0.083200,44.73,20.00,0.166400
35.06,50.00,0.041600,35.06,0.00,0.208000
33.32,0.00,0.083200,33.32,0.00,0.208000
34.98,66.67,0.041600,34.98,20.00,0.166400
44.66,0.00,0.083200,44.66,0.00,0.208000
55.43,33.33,0.083200,55.43,0.00,0.208000
55.43,50.00,0.041600,55.43,0.00,0.208000
36.13,50.00,0.041600,36.13,0.00,0.208000
46.94,33.33,0.083200,46.94,20.00,0.166400
34.79,50.00,0.041600,34.79,0.00,0.208000
44.72,33.33,0.083200,44.72,0.00,0.208000
20.76,50.00,0.041600,20.76,0.00,0.208000
26.62,0.00,0.083200,26.62,0.00,0.208000
35.67,66.67,0.041600,35.67,0.00,0.208000
28.63,50.00,0.041600,28.63,0.00,0.208000
25.87,66.67,0.041600,25.87,0.00,0.166400
44.78,100.00,0.000000,44.78,0.00,0.208000
34.67,50.00,0.041600,34.67,0.00,0.208000
45.39,33.33,0.083200,45.39,0.00,0.208000
40.63,0.00,0.083200,40.63,20.00,0.166400
25.17,100.00,0.000000,25.17,0.00,0.208000
27.67,0.00,0.832000,27.67,0.00,0.208000
109.44,0.00,0.208000,109.44,0.00,0.208000
109.44,0.00,0.208000,109.44,0.00,0.208000
109.44,0.00,0.124800,109.44,0.00,0.208000
